query_id,query,category,doc_id,title,rating,text_preview,relevance
Q04,shampoo for thinning hair,hair concern,22951,Good shampoo. Less harsh than many and doesn't strip color.,4,"Really like this shampoo. Am always searching for a more natural product than what is available on most store shelves and also something to help with thinning hair. Not sure yet whether this is helping with my thinning hair, but it definitely works well as a conditioning shampoo (MUCH better than other &#34;restorative&#34; shampoos I've tried) although you still need conditioner, and doesn't strip color.",2
Q04,shampoo for thinning hair,hair concern,41055,Good for thinning hair,5,"As I  age in my 70's, I needed a shampoo that would thicken my thinning hair.  My hair feels so much thicker and smoother with this product.  A little pricey but worth it",2
Q04,shampoo for thinning hair,hair concern,27070,Very happy,5,"Perfect for my thinning, growing longer hair.  Really like them.  Perfect!!!",1
Q04,shampoo for thinning hair,hair concern,23741,Five Stars,5,"This makes my fine, thinning hair look thicker.",1
Q04,shampoo for thinning hair,hair concern,28903,Works!,5,I really like this shampoo and feel it works as advertised.  I have fine hair and it definitely looks better after using this product.  It’s pricey but worth it to me.  My husband has fine thinning hair and he loves it.,2
Q04,shampoo for thinning hair,hair concern,21384,Works!!!,5,"I use it every day, makes my thinning hair look thick.",1
Q04,shampoo for thinning hair,hair concern,1052,Amazing product,5,"After seeing how much my mothers thinning hair improved so much from this product I decided to give it a try and purchased the whole line, shampoo, conditioner and treatment I’m obsessed! Great scent and my hair has never felt better and fuller,worth every penny, Would definitely recommend!",2
Q04,shampoo for thinning hair,hair concern,39099,Wouldn't be without it,5,My husband loves this product. Makes his thinning hair look thicker and very manageable,1
Q04,shampoo for thinning hair,hair concern,24041,Wow - Worked great!,5,"I am kind of skeptical about any 'hair thickening' product but I was VERY impressed with the results after using this product yesterday. I'm a 53 year old male with the typical thinning hair on top and the balding spot in back. Before I lose all the hair on top, I'd like it to look as full as possible. It appears I was able to accomplish this goal by (1) getting my hair cut a little shorter (1.5""), (2) using the Nexxus Diametress Luscious Hair-Thickening Shampoo, and (3) using the American Crew Lotion Thickening. I highly recommend this combination for any guy dealing with thinning hair.",2
Q04,shampoo for thinning hair,hair concern,7456,Threw it away.,1,This product cause my scalp to burn for the entire day after using. My hair also started thinning when using this product.,1
Q04,shampoo for thinning hair,hair concern,13657,Hated this over priced brand,1,"Recommended to me as saw a start of hair thinning but hated this. Always looked flat, dull and not clean.",1
Q04,shampoo for thinning hair,hair concern,22100,"Love, Love, Love these Faux Dreads",5,I have a thinning hair line and these faux dreads are medium sized and thick enough to ride this prices through. Hair has gotten thicker and product lasts in your hair for about 4-6weeks.,1
Q04,shampoo for thinning hair,hair concern,31112,Great for hair foliciles,5,It's not heavy on my hair and makes my scalp tingly. It is helping with the thinning of my hairline issues.,1
Q04,shampoo for thinning hair,hair concern,39711,Amazing results,5,Great shampoo for thin hair and smells great,2
Q04,shampoo for thinning hair,hair concern,31275,Must have shampoo and conditioner for thinning hair.,5,Both my husband and I have thinning hair and love this product!  You just need a small amount of product and it leaves hair looking healthy and with more volume.,2
Q04,shampoo for thinning hair,hair concern,23113,Fine Lines For Thinning Brows,5,Great look for thinning brows. Be light handed because hard to remove if you make a mistake.,1
Q04,shampoo for thinning hair,hair concern,26423,A really great product,5,I am currently going through chemo and my hair is thinning. This product makes my hair look thicker and feel healthy. If it does it for me just think what it'll do for a healthier person. Highly highly recommend it,1
Q04,shampoo for thinning hair,hair concern,20962,Love these brushes!!!,5,"Long, natural curl/wavy hair for me (large brush) short, thinning finer hair (small brush). My man and I love these brushes. Will absolutely buy again. I've had waist length hair for 30+ years. This is by far the best brush I've ever found.",1
Q04,shampoo for thinning hair,hair concern,42281,Perfect!,5,"I have thinning hair and this is the only hairbrush that I have found (and I've looked at hundreds) that ""fits"" my needs.  I am thoroughly satisfied!",1
Q04,shampoo for thinning hair,hair concern,13453,Turned my hair black,1,Hated this shampoo..worst shampoo ever turned my hair black..returned it...NEVER AGAIN will I buy it😩,1
Q04,shampoo for thinning hair,hair concern,41459,Best shampoo for baby fine hair!,5,"Best shampoo for my baby fine hair. Cant get two hairs to do the same thing!  Can a shampoo change your life? This has, for me. You would never know this thick, gorgeous hair with body is 100% from this shampoo. I spent too many years with flat nothing hair laying flat on my scalp. I hate when I have to use another shampoo, so I stocked up on these two packs.",1
Q04,shampoo for thinning hair,hair concern,13883,Shampoo & Conditioner not for fine hair!,2,"Ordered both shampoo & conditioner to try because of price & frizz. Conditioner didn’t do much. Just received & used shampoo - tossing! Hair limp, lifeless, flat & flyaway. May work for thicker hair, not on mine.",1
Q04,shampoo for thinning hair,hair concern,26317,Does the job for me! My lashes were thinning ...,5,Does the job for me! My lashes were thinning out due to age :(  This product restored my lashes to original fullness...,1
Q04,shampoo for thinning hair,hair concern,5099,Super nice shampoo,5,My mother love this shampoo. I have ordered it for her in the past she also orders it too. It really leaves your hair feeling super fresh and clean. We have natural curly hair and this Shampoo is great for our hair. Thank you,1
Q04,shampoo for thinning hair,hair concern,5408,Great Shampoo,5,"GK HAIR Global Keratin Moisturizing Shampoo and Conditioner makes my hair feel soft and manageable.  It smells great, too!  I love the way it makes my hair feel.  My previous shampoo made my hair dry and brittle but this product changed all of that.<br />I will definitely buy again!",1
Q04,shampoo for thinning hair,hair concern,17555,EXCELLENT SHAMPOO for DISTRESSED DAMAGED HAIR,5,"My hair showed signs of being dry & brittle from coloring & hot iron straightening! This shampoo has the things that help repair hair...I've had excellent results as the ends of my hair are not as fried as they once were prior to starting up using this! I highly recommend this shampoo if you have signs of damage, brittle or dry hair you'd like to correct!",1
Q04,shampoo for thinning hair,hair concern,21957,Great smelling shampoo,4,"So far I am loving this shampoo! My hair is thick and wavy and some shampoos just dry it out like crazy. But this shampoo actually left my hair feeling soft just the shampoo alone. It has a great smell and is sulfate free so I don't have to worry about it leaching the color fromy dyed hair!  My 6 yo daughter has curly fine hair and this shampoo didn't tangle it up like most do! I love it. I got this shampoo for free in order to test and review it, however these are my opinions and I was not swayed by the free product.",1
Q04,shampoo for thinning hair,hair concern,12422,Love This for Thinning Hair,5,"I forgot how much I loved and needed Paul Mitchell. You get what you pay for,Top Shelf Shampoo/Conditioner,so much better than the stuff on te shelves at your local store.Have very fine/thin hair helps add body and fulness.Nice large bottles will last some time.",2
